37.869362, -122.268789, 57.581000, Medical Response Inc, description, Medical Response Inc, bearing, -178.629650
37.869083, -122.269552, 55.093000, Mangalan Centers, description, Mangalan Centers, bearing, -16.570287
37.871015, -122.268971, 58.455000, 24 hour fitness, description, 24 hour fitness, bearing, -18.385578
37.870460, -122.273084, 52.725000, Office of Public Safety, description, Office of Public Safety, bearing, -12.304821
37.870660, -122.273077, 50.087000, Home-run Diner, description, Home-run Diner, bearing, 175.533253
37.869075, -122.269573, 56.779000, Young Men's Gym, description, Young Men's Gym, bearing, -16.459936
37.868718, -122.266858, 60.085000, Razan's Organic Kitchen, description, Razan's Organic Kitchen, bearing, 174.364429
37.868725, -122.266925, 59.127000, Razan's Organic Kitchen Extension, description, Razan's Organic Kitchen Extension, bearing, 173.793654
37.868680, -122.267104, 64.223000, <undefined>, description, <undefined>, bearing, 177.161758
37.868498, -122.267226, 59.689000, Berkeley Real Estate, description, Berkeley Real Estate, bearing, -14.843278
37.868661, -122.267238, 61.729000, California California, description, California California, bearing, 174.307872
37.868623, -122.267595, 60.066000, Baja Fresh, description, Baja Fresh, bearing, -94.140096
37.868365, -122.267592, 57.736000, T-Mobile, description, T-Mobile, bearing, -97.768158
37.868296, -122.267613, 57.400000, Yogurt Harmony, description, Yogurt Harmony, bearing, -93.706152
37.868227, -122.268122, 61.556000, Berkeley Library, description, Berkeley Library, bearing, 76.738798
37.868077, -122.268102, 56.800000, Pho Hoa, description, Pho Hoa, bearing, 76.230649
37.867968, -122.268077, 58.120000, Passand Lounge, description, Passand Lounge, bearing, 82.496134
37.867785, -122.268069, 56.264000, Tribbe Tribute, description, Tribbe Tribute, bearing, 80.170743
37.867726, -122.268065, 55.736000, Madras Cuisine, description, Madras Cuisine, bearing, 81.690339
37.867814, -122.267522, 57.074000, FedEx/Kinkos, description, FedEx/Kinkos, bearing, -98.363000
37.867935, -122.267544, 57.424000, Little Plearn Thai Kitchen, description, Little Plearn Thai Kitchen, bearing, -96.298652
37.868035, -122.267565, 58.194000, USED Computer Store, description, USED Computer Store, bearing, -96.398613
37.868204, -122.267595, 59.163000, Angeline's Louisana Kitchen, description, Angeline's Louisana Kitchen, bearing, -99.049687
37.868137, -122.267572, 58.505000, Becketts, description, Becketts, bearing, -100.359272
37.868424, -122.268981, 56.224000, Hall of Health, description, Hall of Health, bearing, 168.318457
37.868472, -122.268623, 55.989000, Berkeley Ops, description, Berkeley Ops, bearing, 171.673654
37.868258, -122.269139, 59.437000, Kittredge Apartments, description, Kittredge Apartments, bearing, -15.094595
37.866673, -122.270322, 49.907000, Boy's Gym, description, Boy's Gym, bearing, 89.999917
37.866375, -122.270277, 52.389000, Boy's Gym, description, Boy's Gym, bearing, 93.308901
37.866147, -122.270270, 52.615000, Boy's Gym, description, Boy's Gym, bearing, 91.295730
37.872434, -122.268586, 61.058000, Missing Link Bicycle Shop, description, Missing Link Bicycle Shop, bearing, 89.732084
37.872422, -122.268274, 61.334000, Taqueria House, description, Taqueria House, bearing, -103.768447
37.872530, -122.268242, 61.240000, The Cutaway Haircutting, description, The Cutaway Haircutting, bearing, -103.497209
